pub,usr,likes,com,fec,hor,sent,tag
20200820,Lilian Ruiz Garcia,0,hay alguna sucursal abierta hoy?,2020-08-22,09:28:00,o,consulta
20200820,Olimpia Facio,0,ya abren los sábados en cdmx,2020-09-05,12:16:00,o,consulta
20200820,Jersy Elifaleth,0,alguien sabe si banamex citadel esta abierto,2020-08-24,14:58:00,o,consulta
20200820,Adriana Jag,0,"nunca contraten logros banamex, se jinetaen el dinero y hacen hasta lo imposible para no devolverte tu propio dinero. yo envié mis documentos y me dijeron que en 30 días me devolvían mi dinero, se rebasó el plazo y me dijeron que en 72 horas me daban una respuesta, transcurrido ese tiempo me dicen que no tienen fecha para devolverme mi dinero. timan a la gente, devuelvanme mi dinero. ",2020-09-03,16:58:00,n,devolucion
20200820,Lucero Arana Zevallos,21,like si estas aquí esperando el concierto de morat que al parecer es solo para méxico,2020-08-21,18:13:00,p,agradecimiento
20200820,Sheyla Collave,0,lucero arana zevallos no lo transmitieron no para otros paises?,2020-08-21,19:05:00,o,replica
20200820,Carolina LD,0,soy de méxico y no me salio el live,2020-08-21,22:29:00,o,replica
20200820,Pamela Yañez,1,"felices de verme? nadie me resuelve. supeeeer mal su serviciotengo días solicitando su apoyo para el seguimiento de un folio que levante porque uno de sus cajeros se trago un depósito, me fue negada la aclaración, les envié el ticket que me dio su cajero y nadasolo me traen vuelta y vuelta. sus asesores no tienen autorizaciones las llamadas se cortan porque por la contingencia no hay asesores en sucursales es por teléfono de qué se trata?su cajero fallo y yo tengo que esperar?quien me va a resolver?",2020-08-28,23:19:00,n,falla_atm
20200820,Psic Janne Rosas,0,banamex alguna sucursal abierta para trámites de ventanilla en ciudad satelite ?? existe algunaaaaaa,2020-08-22,11:41:00,o,consulta
20200820,Luis Arciga,0,alguien sabe de una sucursal abierta ??,2020-08-24,13:48:00,o,consulta
20200820,Maria Chavez,0,"hola buenas tardes, algún número o dirección al que me pueda comunicar para saber sobre pagos de crédito hipotecario vencidos",2020-08-22,13:35:00,o,consulta
20200820,Victor Gabriel Chávez Gay,0,"ayuda por favor! tengo un cargo no reconocido en mi tarjeta. no estoy en méxico. he tratado de arreglarlo por teléfono por casi un mes pero el sistema me desconecta y nunca me pasa con un ejecutivo. intenté por chat desde bancanet y fue inútil. envié un correo electrónico al buzón de atención a clientes queremosescucharte@citibanamex.com, me abrieron el caso número qeia7 me03 servicio a clientes (portal 1) y tras pedirme un carta firmada con los datos del problema, mis datos de la cuenta y mi número de teléfono, me contestaron que llame por teléfono. ¿qué no se entiende que no puedo? quiero hablar con alguien o voy a terminar cancelando mis cuentas. he sido cliente por más de 20 años y nunca había visto algo así. ",2020-09-02,13:41:00,n,cobro_indebido
20200820,Traviezo Jimenez,0,informacion para ver los requisitos para sacar dinero de mi afore,2020-08-21,20:29:00,o,consulta
20200820,Alberto Martinez,0,"hola, quisiera saber como activar el mastercard idcheck en mi td citibanamex",2020-08-25,13:50:00,o,consulta
20200820,Alberto Martinez,0,"siempre que intento hacer mi pago en linea de cfe me niega la compra y me dice que me ponga en contacto con mi banco, y viene el logo de afiliacion de mastercard idcheck. no puedo incluir fotos aqui, pero dice: logo citibanamex logo mastercard idcheckno es posible validar su compra en linea. le solicitamos ponerse en contacto al centro de atencion telefonica de citibanamex. ",2020-08-25,14:02:00,n,fallas_sistema
20200820,Yudi Trujillo,0,para consultar saldo,2020-09-04,01:00:00,o,consulta
20200820,Cris Fragoso Abdelrrague,0,maria guadalupe abdelrrague serrano,2020-09-03,19:45:00,o,replica
20200820,Valeria Luna Hernandez,0,que te pasa,2020-08-31,21:53:00,o,replica
20200820,Gonzalez Betriz,0,pésimo servicio,2020-08-26,12:12:00,n,critica
20200820,Sandra On Toy,0,holaaaa,2020-08-25,23:42:00,o,replica
20200820,Blanca Violeta Solis,0,que debeía ser exelente. ,2020-08-21,21:19:00,o,replica
20200820,Jordan Arellano,2,y los morats?,2020-08-21,18:55:00,o,consulta
20200820,Natasha Moya Cedeño,1,que paso con el live,2020-08-21,18:08:00,o,consulta
20200820,Ft Almaa,1,regresen a sucursales porfavor!!!!!,2020-08-20,19:51:00,n,no_sucursales
20200826,María Gasca,0,cómo estarán los peores. ,2020-08-27,01:02:00,n,critica
20200826,Marijose Cepeda,2,"mi tarjeta venció en el mes de febrero nunca me mandaron el nuevo plástico y nunca nadie me pudo ayudar ni en sucursal y mucho menos en sus líneas telefónicas, tuve que reportarla como extraviada y pagarla para poder pedir un plástico nuevo, llevo ya 2",2020-08-27,09:40:00,n,renovar_tc
20200826,Marijose Cepeda,0,citibanamex gracias,2020-08-27,09:52:00,p,agradecimiento
20200826,Nayeli Carbajal,0,"tengo una consulta, len envíe inbox me pueden responder por favor. ",2020-08-28,12:55:00,o,consulta
20200826,José Corona Alcántara,0,"marijose cepeda deberías pedir que te la manden a alguna sucursal y pasas por ella, muchas veces el tema es el correo",2020-08-30,06:53:00,o,replica
20200826,EdNa Evelyn Ortiz,1,"citibanamex y creo que esa no es la solución, si de verdad quisieras brindar un buen servicio le dirias que envíe sus datos para poder reembolsarle el cobro por el plástico que no tenía por que pagar ella, ya que no le enviaron a tiempo su nuevo plástico. ",2020-08-31,09:12:00,n,entrega_tc
20200826,Marijose Cepeda,0,"josé corona alcántara si muchas gracias, es lo que hice porque según en su página aparece que no había quien la recibiera y lo cierto es que nunca la trajeron",2020-08-31,09:15:00,n,entrega_tc
20200826,Marijose Cepeda,2,"edna evelyn ortiz gracias por tu apoyo!!! la verdad es que me cansé de llamar y de perder el tiempo en el teléfono, es desgastante no poder hablar con nadie!!! no hay prácticamente nadie que si quiera te escuche y en sucursal aunque haya personal da l",2020-08-31,09:36:00,n,atencion_call
20200826,Marijose Cepeda,0,"citibanamex la verdad es que nunca acudieron al domicilio, yo estoy todo el día al pendiente ya que entre otras cosas estoy esperando mi plástico, pero viendo que posiblemente dirían lo mismo que realizaron de nuevo una visita y no lo fué, decidí pedir recibirla en sucursal",2020-08-31,09:38:00,n,entrega_tc
20200826,EdNa Evelyn Ortiz,1,"marijose cepeda así es, no hay pretextos que por la pándemia no pueden recibir llamadas para ver lo de mi plástico vencido si aun así siguen trabajando desde casa y siguen cobrando su salario. y a nosotros nos siguen cobrando anualidades aunque estén en pandemia eso si lo hacen",2020-08-31,22:15:00,n,atencion_call
20200826,EdNa Evelyn Ortiz,0,"citibanamex ya ingresé, ya lo expliqué que solo me aparece la tarjeta de puntos premia que no me pudieron entregar el año pasado. ",2020-08-31,22:30:00,n,entrega_tc
20200826,Marco Antonio Santiago,0,no puede ser posible que no nos puedan ayudar solo fue un mes toda la contingencia estuve pagando en tiempo y forma,2020-08-26,22:20:00,n,critica
20200826,Raquel Rojas,0,"marco antonio santiago pues yo me registre pista el apoyo de 4 meses y este mes que es el 4to. ya no hicieron las bonificación. todos mis pagos puntuales, no solo del mínimo, sino del total del saldo. y no hay a dónde comunicarse para que me digan porque este mes ya no hubo bonificación",2020-08-29,10:23:00,o,replica
20200826,Amado Martinez,0,"es verdad y aparte te quitan todas las mensualidades atrasadas en una sola exhibición. deberíamos de interponer una queja global o no se.como se llame, ante. profeco",2020-09-04,18:23:00,n,critica
20200826,Raquel Rojas,0,"amado martinez pues si hay que averiguar dónde, y hacerla para que respeten sus dichosos convenios de apoyo",2020-09-04,23:07:00,n,critica
20200826,Amado Martinez,0,"citibanamex acabo de enviar mi correo, espero que me puedan ayudar",2020-09-05,08:48:00,o,consulta
20200826,Amado Martinez,0,"raquel rojas ya investigué, es en la condusef",2020-09-05,08:48:00,o,replica
20200826,Amado Martinez,0,"citibanamex gracias, quedo atento",2020-09-05,08:56:00,p,agradecimiento
20200826,Raquel Rojas,0,"amado martinez gracias armando, presentaré mi queja. excelente fin de semana",2020-09-05,10:51:00,o,replica
20200826,Amado Martinez,0,raquel rojas igualmente. saludos!,2020-09-05,10:54:00,p,agradecimiento
20200826,Fabian Cisneros,0,excelente servicio en las sucursal mtz de la torre. ,2020-08-26,21:52:00,p,felicitaciones
20200826,Luis Rocha Estrada,0,cuando van a abrir las sucursales cerradad por la contingencia?,2020-08-27,01:22:00,o,consulta
20200826,Luis Rocha Estrada,0,"citibanamex que mal, tendre que cambiarme de banco",2020-08-27,09:49:00,n,critica
20200826,Patricia Castillo,0,que vengan a ver las filas interminables para entrar a una sucursal y todas las que tiey cerradas y les den un premio,2020-08-27,14:58:00,n,no_sucursales
20200826,Feliz Mejía,4,muy buenas noches. la competencia otorga tarjetas de crédito sin pago de anualidad y con solo gastar doscientos pesos al mes o menos. la verdad estoy a poco tiempo de cancelar mis tarjetas de crédito con ustedes. ,2020-08-26,23:19:00,n,critica
20200826,Alex Gómez,0,ya mejor cancela y cámbiate a bancomer!,2020-08-27,13:08:00,o,replica
20200826,Jose Francisco Padilla Martinez,0,"feliz mejía así es, ya ni siquiera te ponen la anualidad en pagos aquí... ",2020-08-29,17:07:00,o,replica
20200826,Adolfo Flores,3,"totalmente incongruente este reconocimiento, sucursales cerradas y la operacione que me aseguró la ejecutiva de galerías cuernavaca que se podia hacer por banca movil y no es cierto, no se puede hacer, aún con apoyo telefónico de banamex. ",2020-08-26,23:08:00,n,no_sucursales
20200826,Cheque Ramírez,0,aver donde dice,2020-08-26,23:00:00,o,replica
20200826,Jorge Pasquel,4,"en serio ??? no se engañen volteen a ver a bbva y dense cuenta, lo dice un eterno cliente de citibanamex que se siente muy decepcionado de su atención postventa",2020-08-26,23:44:00,n,mala_atencion
20200826,Alex Gómez,0,yo tambien ya me cambie a bancomer!,2020-08-27,13:09:00,n,critica
20200826,DM Daniel AV Robo,1,"que desfachatez, exhibir un premio que no se merecen, mendigos raterasos de cuello blanco, que se dan a conocer por $750. 00, cómo se ve que entre esa raza solo se soban el lomo, deberían de preguntarle a los millones de clientes insatisfechos con su servicio mediocre, y sus aplicaciones que tanto celebran no sirven para nada, es una verdadera lástima que #citirobamex reciba estos premios comprados. ",2020-08-27,22:39:00,n,critica
20200826,Carolina Tapia,0,"no sé si sea el mejor pero hace 2 meses han estado haciendo pasar a mi madre un calvario, le bloquearon su tarjeta y desde entonces no le han dado respuesta en sucursal, ni puede disponer de su dinero. ",2020-08-27,19:40:00,n,bloqueo_cuenta
20200826,Carla Hall,0,carolina tapia 2 meses??? a nosotros nos bloquearon la cuenta. espero que no tome tanto,2020-09-02,17:39:00,n,bloqueo_cuenta
20200826,Carolina Tapia,1,carla hall espero que no tome más tiempo,2020-09-02,20:27:00,o,replica
20200826,Carolina Tapia,0,"en ese caso que se haría, se puede actuar legalmente???",2020-09-02,20:28:00,o,replica
20200826,Carla Hall,0,"carolina tapia no tengo idea, pero ojalá",2020-09-02,20:31:00,o,replica
20200826,Humberto Guerrero,0,"tengo saldo a favor en mi tarjeta de crédito, es posible retirarlo en efectivo? se aplican cargos ?",2020-08-27,12:46:00,o,consulta
20200826,Jose Francisco Padilla Martinez,0,"humberto guerrero hasta ahorita, quitaron la manera de retirar en efectivo en todas las tdc, creo que por miedo a que saques mucho dinero por necesidad y qué te enfermes de covid y no puedas pagarles... ",2020-08-29,17:09:00,o,replica
20200826,Ernest Cordoba,0,humberto guerrero si es de tu saldo a favor si puedes retirarlo sin cobro de nada. ,2020-09-02,16:54:00,o,replica
20200826,Humberto Guerrero,1,"ernest cordoba los cajeros no lo permiten, que por covid, y al menos en querétaro las sucursales están cerradas en sábado, único día que la gente que labora hasta tarde puede ir a realizar aclaraciones. por teléfono nadie contesta. su justificación para todo... covid",2020-09-02,16:56:00,o,replica
20200826,Ernest Cordoba,0,humberto guerrero retíralo por la banca. yo retire hace unos días y si me dejó retirar de la tarjeta de crédito. ,2020-09-02,16:58:00,o,replica
20200826,Humberto Guerrero,0,"ernest cordoba cómo lo hiciste?yo selecciono disponer y no me deja, que debo mostrar las cuentas. por cierto, sólo tengo la tarjeta de crédito, no tengo cuenta de ahorros u otra con banamex",2020-09-02,17:08:00,o,replica
20200826,David Sánchez Torres,4,"y cuánto dieron por la calificación?o que les evaluaron?porque en servicio, atención, intereses, tecnología y capacidad de respuesta están reprobados ",2020-08-26,22:04:00,n,mala_atencion
20200826,Amairani Gomez,11,excelente banco excelente lugar de trabajo i bnx,2020-08-26,21:51:00,p,felicitaciones
20200826,Mario Urquidez,0,amairani gomez. señorita gómez buenas tardes mis respetos para su opinión pero desde el momento en que banamex permite que los balancines hagan uso de tarjetas y te usen tu dinero no es una excelente banco para mí es una basura es una basura porque es,2020-08-31,19:29:00,n,critica
20200826,Carla Hall,0,amairani gomez pues ayudannos si trabajas ahi porque a los clientes no nos gusta tanto como a tí su suervicio,2020-09-02,17:39:00,n,critica
20200826,Christian Garcia,2,seguro dieron una lana para obtener ese reconocimiento porque siempre son pesimas experiencias en su banco pésimo personal y en vez de tener gratas experiencia han sido no menos que una pesadilla,2020-08-26,23:04:00,n,critica
20200826,Javier Ramírez Q,0,"citibanamex no entiendo, como les dan premios, si los sistemas de información y reconocimiento de promociones son nefastos, no hacen validas promociones del 1 de junio por hotsale... tus ejecutivos salen con la fácil, espera 60 dias, espera el sig. edo de cuenta, y ahora a joven su compra salió el 3 de junio, y o había promoción... profeco ayuda",2020-09-04,20:25:00,n,fallas_sistema
20200826,Yramka Dueñez,1,"buen chiste , tienen cero vanguardia y cero atención al cliente, y sus gerentes como atención telefónica es pésima... un reconocimiento comprado seguramente.... ",2020-08-27,00:44:00,n,mala_atencion
20200826,Abraham Martínez,0,algún teléfono donde me puedan apoyar para saber el status de solicitud de cancelación de un tarjeta de crédito,2020-08-26,22:17:00,o,consulta
